"No.","Family","Species","Habit","Status","Comment","IUCN","CITES","Eno","Mbo","Olc","Species.ORIG","Squished","Brackets.detected","Number.detected","Unique","Matched","Fuzzy","Fuzzy.toomany","Fuzzy.two","Fuzzy.one","Fuzzy.dist","OriSeq","Subseq","taxonID","scientificNameID","localID","scientificName","taxonRank","parentNameUsageID","scientificNameAuthorship","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","verbatimTaxonRank","nomenclaturalStatus","namePublishedIn","taxonomicStatus","acceptedNameUsageID","originalNameUsageID","nameAccordingToID","taxonRemarks","references","source","majorGroup","tplID","Hybrid","New.accepted","Old.status","Old.ID","Old.name"
"324","Poaceae","Eragrostis racemosa","Herb","Indigenous","Grass",NA,NA,"*","*","*","Eragrostis racemosa (Thunb.) Steud.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,324,1,"wfo-0000868336","urn:lsid:ipni.org:names:401494-1","413109","Eragrostis racemosa","species","wfo-4000013668","(Thunb.) Steud.","Poaceae","","","","Eragrostis","","racemosa","","species","Valid","Syn. Pl. Glumac. 1: 271 (1854)","Accepted","","wfo-0000893569",NA,"Source in seed data: wcs Updated scientificnameAuthorship from (Thunb.) Steud. to Steud., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-413109 >The Plant List v.","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:401493-1","The Poaceae TEN","A","kew-413109","",FALSE,"","",""
"325","Poaceae","Eragrostis schweinfurthii Chiov.","Herb","Indigenous","Grass",NA,NA,"*",NA,NA,"Eragrostis schweinfurthii Chiov.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,7,325,1,"wfo-0000868405","urn:lsid:ipni.org:names:401549-1","413173","Eragrostis schweinfurthii","species","wfo-4000013668","Chiov.","Poaceae","","","","Eragrostis","","schweinfurthii","","species","Valid","Annuario Reale Ist. Bot. Roma 8: 368 (1908 publ. 1907)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Ann. Ist. Bot. Roma viii. 368 (1908). to Annuario Reale Ist. Bot. Roma 8: 368 (1908 publ. 1907), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:401549-1","The Poaceae TEN","A","kew-413173","",FALSE,"","",""
"326","Poaceae","Eragrostis","Herb","Indigenous","Grass",NA,NA,NA,NA,"*","Eragrostis sp.",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,326,1,"wfo-4000013668","urn:lsid:ipni.org:names:30000628-2","40004497","Eragrostis","genus","wfo-7000000483","Wolf","Poaceae","","","","Eragrostis","","","","genus","Valid","Gen. Pl. : 23 (1776)","Accepted","","",NA,"Source in seed data: TPL1.1 Update namepublishedIn from Gen. Pl. 23. 1776. to Gen. Pl. : 23 (1776), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/1.1/browse/A/Poaceae/Eragrostis/ ","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30000628-2","The Poaceae TEN","A","","",FALSE,"","",""
"327","Poaceae","Eragrostis tenuifolia","Herb","Indigenous","Grass",NA,NA,"*","*","*","Eragrostis tenuifolia (A.Rich.) Steud.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,327,1,"wfo-0000868522","urn:lsid:ipni.org:names:1064189-2","413280","Eragrostis tenuifolia","species","wfo-4000013668","(A.Rich.) Hochst. ex Steud.","Poaceae","","","","Eragrostis","","tenuifolia","","species","Valid","Syn. Pl. Glumac. 1: 268 (1854)","Accepted","","wfo-0000894060",NA,"Source in seed data: wcs Update namepublishedIn from Syn. Pl. Glumac. 1: 268 1854 to Syn. Pl. Glumac. 1: 268 (1854), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ke","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1064189-2","The Poaceae TEN","A","kew-413280","",FALSE,"","",""
"328","Poaceae","Eriochloa fatmensis","Herb","Indigenous","Grass",NA,NA,NA,"*",NA,"Eriochloa fatmensis (Hochst. & Steud.) Clayton",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,328,1,"wfo-0001340739","urn:lsid:ipni.org:names:77142952-1","","Eriochloa barbatus","species","wfo-4000013819","(Trin.) S.Yadav & M.R.Almeida","Poaceae","","","","Eriochloa","","barbatus","","species","Valid","Fl. Maharashtra 6A: 145 (2014)","Accepted","","wfo-0000874025",NA,"Source in seed data: ipni Update namepublishedIn from Fl. Maharashtra 6A: 145. 2014 to Fl. Maharashtra 6A: 145 (2014), information provided by Alan E. on email Jun. 07 2021","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77142952-1","The Poaceae TEN","A","","",TRUE,"Synonym","wfo-0000869079","Eriochloa fatmensis"
"329","Poaceae","Eustachys paspaloides","Herb","Indigenous","Grass",NA,NA,NA,NA,"*","Eustachys paspaloides (Vahl) Lanza & Mattei",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,329,1,"wfo-0000869372","urn:lsid:ipni.org:names:402230-1","414090","Eustachys paspaloides","species","wfo-4000014321","(Vahl) Lanza & Mattei","Poaceae","","","","Eustachys","","paspaloides","","species","Valid","Boll. Reale Orto Bot. Palermo 9: 56 (1910)","Accepted","","wfo-0000861381",NA,"Source in seed data: wcs Updated scientificnameAuthorship from (Vahl) Lanza & Mattei to Lanza & Mattei, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-414090 >The","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:402230-1","The Poaceae TEN","A","kew-414090","",FALSE,"","",""
"330","Poaceae","Harpachne schimperi A.Rich.","Herb","Indigenous","Grass",NA,NA,"*","*","*","Harpachne schimperi A.Rich.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,330,1,"wfo-0000873744","urn:lsid:ipni.org:names:404504-1","418302","Harpachne schimperi","species","wfo-4000016940","Hochst. ex A.Rich.","Poaceae","","","","Harpachne","","schimperi","","species","Valid","Tent. Fl. Abyss. 2: 431 (1850)","Accepted","","",NA,"Source in seed data: wcs Updated scientificnameAuthorship from Hochst. ex A.Rich. to Hochst., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-418302 >The Plant Lis","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:404504-1","The Poaceae TEN","A","kew-418302","",FALSE,"","",""
"331","Poaceae","Heteropogon contortus","Herb","Indigenous","Grass",NA,NA,"*","*","*","Heteropogon contortus (L.) Roem. & Schult.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,331,1,"wfo-0000874166","urn:lsid:ipni.org:names:404773-1","418712","Heteropogon contortus","species","wfo-4000017757","(L.) P.Beauv. ex Roem. & Schult.","Poaceae","","","","Heteropogon","","contortus","","species","Valid","Syst. Veg., ed. 15[bis]. 2: 836 (1817)","Accepted","","wfo-0000846392",NA,"Source in seed data: wcs Updated scientificnameAuthorship from (L.) P.Beauv. ex Roem. & Schult. to Beauv. ex Roem. & Schult., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:404772-1","The Poaceae TEN","A","kew-418712","",FALSE,"","",""
"332","Poaceae","Hyparrhenia anamesa Clayton","Herb","Indigenous","Grass",NA,NA,"*",NA,"*","Hyparrhenia anamesa Clayton",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,332,1,"wfo-0000875193","urn:lsid:ipni.org:names:405474-1","419707","Hyparrhenia anamesa","species","wfo-4000018737","Clayton","Poaceae","","","","Hyparrhenia","","anamesa","","species","Valid","Kew Bull., Addit. Ser. 2: 85 (1969)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Kew Bull., Addit. Ser. 2: 85. 1969 to Kew Bull., Addit. Ser. 2: 85 (1969), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:405474-1","The Poaceae TEN","A","kew-419707","",FALSE,"","",""
"333","Poaceae","indet.","Herb","Indigenous","Grass",NA,NA,"*","*",NA,"indet.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12,333,1,"wfo-0001287009","urn:lsid:ipni.org:names:137077-1","548bfb46-1631-42f4-9dfc-5942a34726df","Opuntia streptacantha","species","wfo-4000027003","Lem.","Cactaceae","","","","Opuntia","","streptacantha","","species","Valid","Cact. Gen. Sp. Nov.: 62. 1839.","Accepted","","",NA,"Source in seed data: Caryophyllales.org Update name from Caryophyllales - cactaceae, information provided by Walter B. on email Jul. 01, 2021","https://caryophyllales.org/?q=cdm_dataportal/name/548bfb46-1631-42f4-9dfc-5942a34726df","The Caryophyllales TEN -The Caryophyllales Network","A","tro-5100086","",TRUE,"Synonym","wfo-0000390526","Opuntia coindetti"
"334","Poaceae","Leersia hexandra SW.","Herb","Indigenous","Grass",NA,NA,NA,"*",NA,"Leersia hexandra SW.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,4,334,1,"wfo-0000877667","urn:lsid:ipni.org:names:137026-2","422089","Leersia hexandra","species","wfo-4000020877","Sw.","Poaceae","","","","Leersia","","hexandra","","species","Valid","Prodr. Veg. Ind. Occ. : 21 (1788)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Prodr. Veg. Ind. Occ. 21 1788 to Prodr. Veg. Ind. Occ. : 21 (1788), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/recor","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:137026-2","The Poaceae TEN","A","kew-422089","",FALSE,"","",""
"335","Poaceae","Loudetia kagerensis","Herb","Indigenous","Grass",NA,NA,"*","*","*","Loudetia kagerensis (K.Schum.) Hutch.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,335,1,"wfo-0000878663","urn:lsid:ipni.org:names:407613-1","423066","Loudetia kagerensis","species","wfo-4000022304","(K.Schum.) C.E.Hubb.","Poaceae","","","","Loudetia","","kagerensis","","species","Valid","Fl. Trop. Afr. 10: 28 (1937)","Accepted","","wfo-0000904365",NA,"Source in seed data: wcs Update namepublishedIn from Fl. W. Trop. Afr. [Hutchinson & Dalziel] 2: 544. 1936; et in A. W. Hill, Fl.Trop. Afr. x. 28 (1937). to Fl. Trop. Afr. 10: 28 (1937), information provided by Alan E. on email Jun. 07 2021 More details ","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:407613-1","The Poaceae TEN","A","kew-423066","",FALSE,"","",""
"336","Poaceae","Megathyrsus maximus","Herb","Indigenous","Grass",NA,NA,"*","*","*","Megathyrsus maximus (Jacq.) B.K.Simon & S.W.L.Jacobs",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,336,1,"wfo-0000878966","urn:lsid:ipni.org:names:60426565-2","423373","Megathyrsus maximus","species","wfo-4000023517","(Jacq.) B.K.Simon & S.W.L.Jacobs","Poaceae","","","","Megathyrsus","","maximus","","species","Valid","Austrobaileya 6: 572 (2003)","Accepted","","wfo-0000885123",NA,"Source in seed data: wcs Update namepublishedIn from Austrobaileya 6: 572 2003 to Austrobaileya 6: 572 (2003), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-4233","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60426565-2","The Poaceae TEN","A","kew-423373","",FALSE,"","",""
"337","Poaceae","Melinis repens","Herb","Indigenous","Grass",NA,NA,NA,"*",NA,"Melinis repens (Willd.) Zizka",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,337,1,"wfo-0000879582","urn:lsid:ipni.org:names:2945817-1","423957","Melinis repens","species","wfo-4000023650","(Willd.) Zizka","Poaceae","","","","Melinis","","repens","","species","Valid","Biblioth. Bot. 38(138): 55 (1988)","Accepted","","wfo-0000896710",NA,"Source in seed data: wcs Update namepublishedIn from Biblioth. Bot. 38: 55 1988 to Biblioth. Bot. 38(138): 55 (1988), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/k","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2945817-1","The Poaceae TEN","A","kew-423957","",FALSE,"","",""
"338","Poaceae","Microchloa kunthii Desv.","Herb","Indigenous","Grass",NA,NA,"*","*",NA,"Microchloa kunthii Desv.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,6,338,1,"wfo-0000879893","urn:lsid:ipni.org:names:408467-1","424261","Microchloa kunthii","species","wfo-4000024078","Desv.","Poaceae","","","","Microchloa","","kunthii","","species","Valid","Mém. Soc. Acad. Maine Loire 1: 179 (1831)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Opusc. Sci. Phys. Nat. 75. 1831 to Mém. Soc. Acad. Maine Loire 1: 179 (1831), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/t","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:408467-1","The Poaceae TEN","A","kew-424261","",FALSE,"","",""
"339","Poaceae","Oplismenus compositus","Herb","Indigenous","Grass",NA,NA,NA,"*",NA,"Oplismenus compositus (L.) P.Beauv.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,339,1,"wfo-0000882040","urn:lsid:ipni.org:names:409823-1","426320","Oplismenus compositus","species","wfo-4000026984","(L.) P.Beauv.","Poaceae","","","","Oplismenus","","compositus","","species","Valid","Ess. Agrostogr. : 54 (1812)","Accepted","","wfo-0000883619",NA,"Source in seed data: wcs Updated scientificnameAuthorship from (L.) P.Beauv. to P.Beauv., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-426320 >The Plant List v.","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:409823-1","The Poaceae TEN","A","kew-426320","",FALSE,"","",""
"340","Poaceae","Oplismenus hirtellus","Herb","Indigenous","Grass",NA,NA,NA,NA,"*","Oplismenus hirtellus (L.) P.Beauv.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,340,1,"wfo-0000882092","urn:lsid:ipni.org:names:1004002-1","426369","Oplismenus hirtellus","species","wfo-4000026984","(L.) P.Beauv.","Poaceae","","","","Oplismenus","","hirtellus","","species","Valid","Ess. Agrostogr. : 54, 170 (1812)","Accepted","","wfo-0000884501",NA,"Source in seed data: wcs Update namepublishedIn from Ess. Agrostogr. 54, 170 1812 to Ess. Agrostogr. : 54, 170 (1812), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1004002-1","The Poaceae TEN","A","kew-426369","",FALSE,"","",""
"341","Poaceae","Panicum atrosanguineum A.Rich.","Herb","Indigenous","Grass",NA,NA,NA,"*",NA,"Panicum atrosanguineum A.Rich.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,341,1,"wfo-0000883123","urn:lsid:ipni.org:names:410621-1","427341","Panicum atrosanguineum","species","wfo-4000027882","Hochst. ex A.Rich.","Poaceae","","","","Panicum","","atrosanguineum","","species","Valid","Tent. Fl. Abyss. 2: 375 (1850)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Tent. Fl. Abyss. 2: 375. 1850 to Tent. Fl. Abyss. 2: 375 (1850), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/k","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:410621-1","The Poaceae TEN","A","kew-427341","",FALSE,"","",""
"342","Poaceae","Panicum poaeoides Stapf","Herb","Indigenous","Grass",NA,NA,"*",NA,"*","Panicum poaeoides Stapf",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,8,342,1,"wfo-0000896810","urn:lsid:ipni.org:names:225085-2","440116","Sacciolepis indica","species","wfo-4000033735","Chase","Poaceae","","","","Sacciolepis","","indica","","species","Valid","Proc. Biol. Soc. Washington 21: 8 (1908)","Accepted","","",NA,"Source in seed data: wcs Updated scientificnameAuthorship from (L.) Chase to Chase, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-440116 >The Plant List v.1.1.</","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225085-2","The Poaceae TEN","A","kew-440116","",TRUE,"Synonym","wfo-0000885734","Panicum phleoides"
"343","Poaceae","Panicum","Herb","Indigenous","Grass",NA,NA,NA,"*",NA,"Panicum sp.",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,343,1,"wfo-4000027882","urn:lsid:ipni.org:names:1194715-2","40000500","Panicum","genus","wfo-7000000483","L.","Poaceae","","","","Panicum","","","","genus","Valid","Sp. Pl. : 55 (1753)","Accepted","","",NA,"Source in seed data: TPL1.1 Update namepublishedIn from Sp. Pl. 1: 55. 1753 [1 Mai 1753] ; et in Gen. Pl. ed. 5: 29. 1754 to Sp. Pl. : 55 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.thep","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1194715-2","The Poaceae TEN","A","","",FALSE,"","",""
"344","Poaceae","Paspalidium geminatum","Herb","Indigenous","Grass",NA,NA,NA,NA,"*","Paspalidium geminatum (Forssk.) Stapf ?",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,344,1,"wfo-0000899161","urn:lsid:ipni.org:names:979871-1","442338","Setaria geminata","species","wfo-4000035199","(Forssk.) Veldkamp","Poaceae","","","","Setaria","","geminata","","species","Valid","Blumea 39: 377 (1994)","Accepted","","wfo-0000884276",NA,"Source in seed data: wcs Update namepublishedIn from Blumea 39: 377 1994 to Blumea 39: 377 (1994), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-442338 >The Plan","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:979871-1","The Poaceae TEN","A","kew-442338","",TRUE,"Synonym","wfo-0000887199","Paspalidium geminatum"
"345","Poaceae","Paspalum scrobiculatum L.","Herb","Indigenous","Grass",NA,NA,NA,"*",NA,"Paspalum scrobiculatum L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3,345,1,"wfo-0000888417","urn:lsid:ipni.org:names:414702-1","432275","Paspalum scrobiculatum","species","wfo-4000028287","L.","Poaceae","","","","Paspalum","","scrobiculatum","","species","Valid","Mant. Pl. 1: 29 (1767)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Mant. Pl. 1: 29 1767 to Mant. Pl. 1: 29 (1767), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-432275 >The Pl","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:414702-1","The Poaceae TEN","A","kew-432275","",FALSE,"","",""
"346","Poaceae","Setaria homonyma","Herb","Indigenous","Grass",NA,NA,"*",NA,NA,"Setaria homonyma (Steud.) Chiov.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,346,1,"wfo-0000899254","urn:lsid:ipni.org:names:421600-1","442424","Setaria homonyma","species","wfo-4000035199","(Steud.) Chiov.","Poaceae","","","","Setaria","","homonyma","","species","Valid","Nuovo Giorn. Bot. Ital. , n.s., 26: 78 (1919)","Accepted","","wfo-0000884549",NA,"Source in seed data: wcs Updated scientificnameAuthorship from (Steud.) Chiov. to Chiov., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-442424 >The Plant List v.","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421600-1","The Poaceae TEN","A","kew-442424","",FALSE,"","",""
"347","Poaceae","Setaria megaphylla","Herb","Indigenous","Grass",NA,NA,"*","*","*","Setaria megaphylla (Steud.) T.Durand & Schinz",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,347,1,"wfo-0000899377","urn:lsid:ipni.org:names:421678-1","442540","Setaria megaphylla","species","wfo-4000035199","(Steud.) T.Durand & Schinz","Poaceae","","","","Setaria","","megaphylla","","species","Valid","Consp. Fl. Afric. 5: 773 (1894)","Accepted","","wfo-0000885147",NA,"Source in seed data: wcs Updated scientificnameAuthorship from (Steud.) T.Durand & Schinz to T.Durand & Schinz, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-442","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421678-1","The Poaceae TEN","A","kew-442540","",FALSE,"","",""
"348","Poaceae","Setaria sphacelata","Herb","Indigenous","Grass",NA,NA,"*","*","*","Setaria sphacelata (Schumach.) Moss",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,348,1,"wfo-0000899566","urn:lsid:ipni.org:names:421814-1","442714","Setaria sphacelata","species","wfo-4000035199","(Schumach.) Stapf & C.E.Hubb. ex Moss","Poaceae","","","","Setaria","","sphacelata","","species","Valid","Bull. Misc. Inform. Kew 1929: 195 (1929)","Accepted","","wfo-0000886420",NA,"Source in seed data: wcs Updated scientificnameAuthorship from (Schumach.) Stapf & C.E.Hubb. ex Moss to Stapf & C.E.Hubb. ex M.B.Moss, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.or","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421814-1","The Poaceae TEN","A","kew-442714","",FALSE,"","",""
"349","Poaceae","Setaria verticillata","Herb","Indigenous","Grass",NA,NA,NA,"*",NA,"Setaria verticillata (L.) P.Beauv.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,349,1,"wfo-0000899661","urn:lsid:ipni.org:names:421857-1","442773","Setaria verticillata","species","wfo-4000035199","(L.) P.Beauv.","Poaceae","","","","Setaria","","verticillata","","species","Valid","Ess. Agrostogr. : 51 (1812)","Accepted","","wfo-0000886808",NA,"Source in seed data: wcs Update namepublishedIn from Ess. Agrostogr. 51 1812 to Ess. Agrostogr. : 51 (1812), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-442773","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421857-1","The Poaceae TEN","A","kew-442773","",FALSE,"","",""
"350","Poaceae","Sorghum bicolor subsp. verticilliflorum","Herb","Indigenous","Grass",NA,NA,NA,"*",NA,"Sorghum bicolor subsp. verticilliflorum (Steud.) de Wet ex Wiersema & J.Dahlb.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,350,1,"wfo-0000908327","urn:lsid:ipni.org:names:77083517-1","450974","Sorghum bicolor subsp. verticilliflorum","subspecies","wfo-0000900184","(Steud.) de Wet ex Wiersema & J.Dahlb.","Poaceae","","","","Sorghum","","bicolor","verticilliflorum","subspecies","Valid","Taxon 56: 944 (2007)","Accepted","","wfo-0000847737",NA,"Source in seed data: wcs Update namepublishedIn from Taxon 56(3): 944. 2007 [31 Aug 2007] to Taxon 56: 944 (2007), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77083517-1","The Poaceae TEN","A","kew-450974","",FALSE,"","",""
"351","Poaceae","Sporobolus agrostoides Chiov.","Herb","Indigenous","Grass",NA,NA,"*","*","*","Sporobolus agrostoides Chiov.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,7,351,1,"wfo-0000900932","urn:lsid:ipni.org:names:422595-1","444005","Sporobolus agrostoides","species","wfo-4000036182","Chiov.","Poaceae","","","","Sporobolus","","agrostoides","","species","Valid","Annuario Reale Ist. Bot. Roma 7: 67 (1897)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Ann. Ist. Bot. Roma vii. 67. to Annuario Reale Ist. Bot. Roma 7: 67 (1897), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:422595-1","The Poaceae TEN","A","kew-444005","",FALSE,"","",""
"352","Poaceae","Sporobolus confinis","Herb","Indigenous","Grass",NA,NA,"*","*",NA,"Sporobolus confinis (Steud.) Chiov.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,352,1,"wfo-0000901058","urn:lsid:ipni.org:names:422676-1","444120","Sporobolus confinis","species","wfo-4000036182","(Steud.) Chiov.","Poaceae","","","","Sporobolus","","confinis","","species","Valid","Annuario Reale Ist. Bot. Roma 8: 341 (1908 publ. 1907)","Accepted","","wfo-0000907061",NA,"Source in seed data: wcs Update namepublishedIn from Ann. Ist. Bot. Roma viii. 341 (1908). to Annuario Reale Ist. Bot. Roma 8: 341 (1908 publ. 1907), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:422676-1","The Poaceae TEN","A","kew-444120","",FALSE,"","",""
"353","Poaceae","Sporobolus fimbriatus","Herb","Indigenous","Grass",NA,NA,"*","*",NA,"Sporobolus fimbriatus (Trin.) Nees",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,353,1,"wfo-0000901142","urn:lsid:ipni.org:names:422729-1","444199","Sporobolus fimbriatus","species","wfo-4000036182","(Nees ex Trin.) Nees","Poaceae","","","","Sporobolus","","fimbriatus","","species","Valid","Fl. Afr. Austral. Ill. : 156 (1841)","Accepted","","wfo-0000907104",NA,"Source in seed data: wcs Updated scientificnameAuthorship from (Nees ex Trin.) Nees to Nees, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-444199 >The Plant List","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:422729-1","The Poaceae TEN","A","kew-444199","",FALSE,"","",""
